商品ID,标题,价格,参数信息,评论数,好评度,热点评论词,评论用户ID,评论信息,评论时间,用户使用机型
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13048334519,我是个不折不扣的手机控，首先来说说屏幕，没有想象中那么差，和手中的xr屏幕比，要优秀许多，当然你要吹毛求疵，肯定和2k屏是有些差距的。再来说说外观，第一感觉就是惊艳，简约，漂亮，不妖艳。下面我来说说华为P30Pro的拍照功能，具体参数我也不说了，平时拍照的话，拍出的画面细节也处理的非常好，非常真实。之后来说一下使用体验，我不太了解p30Pro是否真正使用上方舟编码器，但是日常使用的流畅度确实非常舒服，跟手机中xr比，流畅度和跟手度也可以说是丝毫不差了。下面小编说一下游戏体验，玩刺激战场，整体的帧率维持在59和60左右，因为更好的看到敌人，我选择了流畅画质和极限帧率。几场游戏下来，也只是温热而且玩游戏的时候我还开着应用商店下载的手机录屏助手app进行超清录屏，游戏性能可以说是非常不错的了。续航的话，肯定不比多说，4000多毫安的大电池，肯定不是盖的，中度使用妥妥用一天。对于别人吐槽的单扬声器问题，小编也试了下音质，非常的不错，也许是使用了屏下发声技术的原因，整体的聆听效果还透着一股立体感，简直不要太赞。总体而言小编对于华为p30Pro还是非常满意的，非常不错，使用起来非常舒服。,2019/7/24 21:37,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12858771946,惊艳！外观漂亮，操作流畅，拍照效果精彩，杜比音效绝伦！送给老婆的，她用了多年的苹果，现在果断摒弃苹果，上手我大中国的华为，她很是喜欢！！！,2019/6/7 21:54,"珠光贝母,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13202691680,"外形外观：超级薄，喜欢，颜色很正，都可以当镜子，可以
屏幕音效：屏幕非常大，音效很棒，喜欢
拍照效果：超清晰，可以拍到好远，像素特别好
运行速度：下载好多东西，手机灵敏度高，希望以后东西多了不要卡
待机时间：不怎么玩，两天充一次，玩的话，一天半冲一次
其他特色：曲面屏感觉不错，就是贴起来很不好贴",2019/9/8 17:24,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12997069766,很好看，从苹果过来的，刚开始不习惯，现在觉得很好用，电池耐用，两天妥妥的，拍照效果一流，但是近处的感觉一般，不打游戏，所以没觉得卡顿现象，在用一段时间看看，目前来说很好,2019/7/9 22:44,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13594075329,优点的话首先拍照，个人实际使用，家里是做生意的，老爸要一个拍照好的手机，拍出商品的好效果，毫无疑问选择了这款，老爸很满意??确实是一个能打的都没有，尤其是夜景方面。而低分辨率的屏幕换来了更低的电耗，可以让你使用一天不用共享充电宝而且洗漱的时间直接可以充满，当你拿到手里实际体验这种续航和快充时，惊喜感要比你在网上看别人描述来的更加强烈。再加上华为近年来对于一其软硬件的打磨是堪称恐怖的，从m6优化安卓通病打造多扬声器就可以看出来，而且更新方舟编译器以后，给我的感觉甚至要比s10+打开应用的速度还要快。其次做工，三星苹果华为旗舰系列的做工真的要比其他牌子好不少推荐购买,2019/12/13 13:13,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13141980662,"P30 Pro不仅仅是一款用于拍摄早餐或者晚餐的手机，它拥有的功能非常强大的变焦相机，可以在几乎不牺牲画质的前提下将画面放大10倍。
相比P30，P30 Pro在背部额外提供了一款ToF 3D镜头，它的功能可以说是荣耀V20的加强版，能够提供更精确的3D场景映射。华为将其融入到了人像模式中，以提供更自然的背景虚化。",2019/8/21 21:44,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13003323773,这款手机种草很久了，一直在关注:980的处理器，潜望镜的变焦镜头，水滴的曲面屏，莱卡四摄，5A的超级快充，屏下指纹解锁，再加上漂亮的后壳，真的是把想要的配置都配齐了。而且就价格来说，也算中规中矩，没有很夸张，剩下的就看后续的使用感受了，第一感觉很不错。,2019/7/11 18:14,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12727844263,用了近20天，使用非常棒，尤其是超级夜景功能。以前用?手机从4-5-6-7-X，用够了，换个系统用用也非常好，超级快充，拍照，屏幕分辨率显示并没有任何问题，感觉上没啥区别，刚开始使用会有点不适应，用几天就习惯了。,2019/5/5 14:56,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13557571882,一样的价格肯定抢这个套装版的，所以把裸机版的取消订单买了这个。闪亮亮的保护壳真不是盖的。对于屏幕指纹：已经成为了旗舰手机的标配，华为P30Pro采用了光学屏下指纹，解锁速度和准确度方面有所提升，只要手不干燥、不过于湿滑的话，是可以做到秒解的。冬天手比较干燥，这时候指纹解锁的准确度就会有所下降，所以一般都是选择指纹+面部识别的双重解锁方案，日常用起来比较方便。最长50倍的变焦模式，常常被人称作&ldquo;望远镜&rdquo;；而超级微距模式，又为它赢得了&ldquo;显微镜&rdquo;的美誉。华为P30Pro搭载的麒麟980芯片采用了7**工艺制程，8个核心会通过子系统中的Flex-Scheduling智能调度机制开发出三档能效架构，分别针对高中低三种能耗情况节省功耗。Mali-G76 GPU在GPU Turbo 2.0技术的支持下，可以获得更加出色的游戏性能。同时，麒麟980还有一颗双核NPU，计算能力比上代提升226%，能效比提升了182%，有着更快的图形识别速度，也可以支持更多的AI功能和AI使用场景。总的来说，对华为P30Pro的表现是满意的，特别最中意的拍照，无论是玩法的丰富，还是样张的出色，都足以对得起专业机构给它的排名（因为我在4月份就下手在用，所以很了解）,2019/12/4 14:26,"珠光贝母,8GB+128GB,限量套装版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12916065463,手机收到了，极光色的，很漂亮，运行速度很快，很流畅，50倍变焦很不错，拍照目前很强大，手机做工很优秀，碾压一切手机，支持华为，支持国产。,2019/6/19 23:09,"极光色,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13174512619,"买来用了两天了感觉很好的，物流很快，包装还可以。
玩游戏拍照方面没得挑，电池容量挺大的，充电速度非常快，外观也挺好看的，唯一不足的是屏幕不怎么样没想象中的那么好，总之反正很喜欢这款手机，支持华为。",2019/8/31 16:17,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13544102760,"外形外观：流线型特别的好，整体看起来细长，更适合手握，较小手型的人也可以很好的到手握持！！不用担心掉落！背部的颜色看起来很有科技感，刚开始以为橘红色会有点俗气，手机到手的时候，一点也不俗气，只有高端大气上档次的感觉，这跟背部整体的颜色好是分不开的！！
屏幕音效：流线型的屏幕，也叫曲面屏，更适合全面屏的操作，第一次用全面屏，收拾还不太熟悉，不过上手很快，很简单！整体感觉很方便！
拍照效果：简直就是神器啊！尤其是夜晚的拍照效果，出门带一部手机就可以了！
其他特色：电池待机能用两天，运行速度很快！",2019/12/1 10:26,"赤茶橘,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12922290908,屏幕占比很大，看着感觉屏幕好大，全身玻璃很闪亮，但是真心很滑，一定要配手机壳哦。另外感觉华为的操作系统做的越来越智能和人性化，超级快充很给力，华为再次惊艳到我了999999,2019/6/21 0:06,"天空之境,8GB+128GB,标准版"
